"This one sheet workbook contains data from UC Irvine regarding lane useage and sharing between cyclists, pedestrians and automobile drivers as well as their framilliarity and use of technology.",,,,,,,,,,,,,,,,,,,,,
Respondent ID,Start Date,End Date,Familiarity With Tech,Shared Cyclist,Shared Pedestrian,Safe Human,Proving Ground,Speed 25 Mph,Report Safety Incident,Zip Code,Auto Owner,Smartphone Owner,Age,Example of a bike lane not shared with traffic,,,,,,,
10471064047,1/16/2019,1/16/2019,Somewhat familiar,Yes,Yes,3,Somewhat Approve,Yes,Yes,15212,Yes,Yes,65+,,,,,,,,
10471063524,1/16/2019,1/16/2019,Extremely familiar,No,Yes,2,Approve,No,Yes,15228,Yes,Yes,65+,,,,,,,,
10471062132,1/16/2019,1/16/2019,Extremely familiar,Yes,Yes,3,Neutral,Not sure,Yes,15212,Yes,Yes,65+,,,,,,,,
10471061849,1/16/2019,1/16/2019,Mostly familiar,Not sure,Yes,3,Somewhat Approve,Not sure,Yes,15084,Yes,Yes,65+,,,,,,,,
10471061569,1/16/2019,1/16/2019,Not familiar at all,No,No,3,Somewhat Disapprove,Not sure,Yes,15228,Yes,Yes,65+,,,,,,,,
10471061254,1/16/2019,1/16/2019,Mostly familiar,Yes,Not sure,3,Approve,Yes,Not sure,15218,Yes,Yes,65+,,,,,,,,
10471060872,1/16/2019,1/16/2019,Not familiar at all,Yes,Yes,3,Approve,Yes,Yes,15221,Yes,Yes,65+,,,,,,,,
10471060837,1/16/2019,1/16/2019,Mostly familiar,No,No,3,Somewhat Approve,No,Yes,15116,Yes,Yes,65+,,,,,,,,
10471060675,1/16/2019,1/16/2019,Somewhat familiar,Yes,Not sure,2,Somewhat Disapprove,Not sure,Yes,15084,Yes,Yes,65+,,,,,,,,
10471060311,1/16/2019,1/16/2019,Somewhat familiar,No,Yes,1,Approve,No,Yes,15139,Yes,Yes,65+,,,,,,,,
10471058538,1/16/2019,1/16/2019,Somewhat familiar,Not sure,No,3,Approve,No,Yes,15085,Yes,Yes,65+,,,,,,,,
10471056954,1/16/2019,1/16/2019,Mostly familiar,Not sure,Yes,3,Approve,Yes,Yes,15221,Yes,Yes,65+,,,,,,,,
10471055410,1/16/2019,1/16/2019,Mostly familiar,Yes,No,3,Approve,Yes,Yes,15206,Yes,No,65+,,,,,,,,
10471055187,1/16/2019,1/16/2019,Not familiar at all,No,No,2,Approve,No,No,15203,Yes,Yes,65+,,,,,,,,
10471053236,1/16/2019,1/16/2019,Somewhat familiar,Yes,Yes,3,Neutral,Yes,Yes,16059,Yes,Yes,65+,,,,,,,,
10471050028,1/16/2019,1/16/2019,Somewhat familiar,No,No,3,Neutral,Yes,Yes,15146,No,Yes,65+,,,,,,,,
10471049461,1/16/2019,1/16/2019,Somewhat familiar,No,No,3,Disapprove,Yes,Yes,15102,Yes,No,65+,,,,,,,,
10471048623,1/16/2019,1/16/2019,Mostly familiar,Not sure,No,3,Neutral,Not sure,Yes,15644,Yes,Yes,65+,,,,,,,,
10471045797,1/16/2019,1/16/2019,Somewhat familiar,Yes,No,4,Approve,Yes,Yes,15228,Yes,Yes,65+,,,,,,,,
10471045330,1/16/2019,1/16/2019,Mostly familiar,Yes,Yes,3,Somewhat Approve,Not sure,Yes,15201,Yes,Yes,65+,,,,,,,,
10471039372,1/16/2019,1/16/2019,Mostly familiar,Yes,No,2,Approve,No,Yes,15241,Yes,Yes,65+,,,,,,,,
10471037905,1/16/2019,1/16/2019,Extremely familiar,Not sure,Yes,4,Somewhat Approve,Yes,Yes,15005,Yes,Yes,65+,,,,,,,,
10471036608,1/16/2019,1/16/2019,Mostly familiar,No,No,2,Disapprove,Yes,Yes,15253,Yes,Yes,65+,,,,,,,,
10471034768,1/16/2019,1/16/2019,Extremely familiar,No,Yes,1,Disapprove,Yes,Yes,16046,Yes,Yes,65+,,,,,,,,
10471010886,1/16/2019,1/16/2019,Somewhat familiar,No,No,2,Approve,No,Yes,15217,Yes,Yes,65+,,,,,,,,
10470994727,1/16/2019,1/16/2019,Mostly familiar,Not sure,Not sure,3,Somewhat Approve,Yes,Yes,15601,Yes,No,65+,,,,,,,,
10470994298,1/16/2019,1/16/2019,Somewhat familiar,Not sure,Yes,3,Approve,No,Yes,15206,Yes,Yes,65+,,,,,,,,
10470992850,1/16/2019,1/16/2019,Somewhat familiar,No,Yes,3,Approve,No,No,15116,Yes,Yes,65+,,,,,,,,
10470983701,1/16/2019,1/16/2019,Extremely familiar,Yes,Yes,1,Disapprove,Yes,Yes,15212,Yes,No,65+,,,,,,,,
10470983622,1/16/2019,1/16/2019,Extremely familiar,Yes,No,3,Approve,No,No,15243,Yes,Yes,65+,,,,,,,,
10470983573,1/16/2019,1/16/2019,Somewhat familiar,Yes,Yes,2,Approve,No,Yes,15211,Yes,Yes,65+,,,,,,,,
10470983391,1/16/2019,1/16/2019,Extremely familiar,Yes,Yes,3,Approve,No,Not sure,15239,Yes,Yes,65+,,,,,,,,
10470977121,1/16/2019,1/16/2019,Extremely familiar,Yes,Yes,3,Approve,Not sure,Yes,15217,Yes,Yes,65+,,,,,,,,
10470975295,1/16/2019,1/16/2019,Somewhat familiar,No,Yes,3,Approve,No,Yes,15142,Yes,Yes,65+,,,,,,,,
10470972168,1/16/2019,1/16/2019,Not familiar at all,Yes,Not sure,1,Neutral,Yes,Yes,15204,Yes,Yes,65+,,,,,,,,
10470969173,1/16/2019,1/16/2019,Mostly familiar,Yes,Yes,3,Approve,Yes,Yes,15208,Yes,Yes,65+,,,,,,,,
10470959203,1/16/2019,1/16/2019,Extremely familiar,No,No,3,Approve,Not sure,Yes,15101,Yes,No,65+,,,,,,,,
10470955793,1/16/2019,1/16/2019,Mostly familiar,No,No,2,Somewhat Approve,Yes,Yes,15223,Yes,Yes,65+,,,,,,,,
10470946786,1/16/2019,1/16/2019,Mostly familiar,No,Yes,4,Approve,Yes,Yes,1522,Yes,Yes,65+,,,,,,,,
10470942960,1/16/2019,1/16/2019,Mostly familiar,No,No,3,Neutral,Not sure,Yes,15201,Yes,Yes,65+,,,,,,,,
10470939418,1/16/2019,1/16/2019,Somewhat familiar,No,No,3,Approve,Not sure,Yes,15202,Yes,Yes,65+,,,,,,,,
10470935783,1/16/2019,1/16/2019,Somewhat familiar,Not sure,Not sure,4,Approve,Not sure,Yes,15136,Yes,Yes,65+,,,,,,,,
10470932332,1/16/2019,1/16/2019,Mostly familiar,No,Yes,3,Somewhat Approve,Not sure,Yes,15221,A,A,65+,,,,,,,,
10470926816,1/16/2019,1/16/2019,Mostly familiar,No,Yes,4,Somewhat Approve,Yes,Yes,15012,Yes,No,65+,,,,,,,,
10470923205,1/16/2019,1/16/2019,Extremely familiar,Yes,Yes,3,Approve,No,Yes,15212,Yes,Yes,65+,,,,,,,,
10470922164,1/16/2019,1/16/2019,Mostly familiar,Yes,No,3,Disapprove,Yes,Yes,15237,Yes,Yes,65+,,,,,,,,
10470919339,1/16/2019,1/16/2019,Mostly familiar,Yes,No,3,Approve,No,Yes,15217,Yes,Yes,65+,,,,,,,,
10470918089,1/16/2019,1/16/2019,Mostly familiar,No,No,3,Approve,Not sure,Yes,15238,Yes,Yes,65+,,,,,,,,
10470915614,1/16/2019,1/16/2019,Not familiar at all,Yes,Yes,2,Approve,No,Yes,15206,Yes,Yes,65+,,,,,,,,
10470914825,1/16/2019,1/16/2019,Somewhat familiar,No,Yes,4,Approve,Not sure,Yes,15222,Yes,Yes,65+,,,,,,,,
10470913129,1/16/2019,1/16/2019,Somewhat familiar,No,Yes,3,Approve,Not sure,Not sure,15217,Yes,Yes,65+,,,,,,,,
10470907464,1/16/2019,1/16/2019,Extremely familiar,No,Yes,1,Approve,No,No,15203,Yes,Yes,65+,,,,,,,,
10470905217,1/16/2019,1/16/2019,Mostly familiar,Yes,No,2,Approve,Yes,Yes,15209,Yes,Yes,65+,,,,,,,,
10470902783,1/16/2019,1/16/2019,Somewhat familiar,No,No,3,Somewhat Disapprove,Yes,Yes,15228,Yes,Yes,65+,,,,,,,,
10470875294,1/16/2019,1/16/2019,Somewhat familiar,Not sure,Not sure,3,Approve,Not sure,Not sure,15217,Yes,Yes,65+,,,,,,,,
10470869574,1/16/2019,1/16/2019,Mostly familiar,Yes,Not sure,4,Approve,Yes,Not sure,15206,Yes,Yes,65+,,,,,,,,
10470848796,1/16/2019,1/16/2019,Mostly familiar,Yes,Yes,3,Approve,Not sure,Yes,15222,Yes,Yes,65+,,,,,,,,
10470822537,1/16/2019,1/16/2019,Extremely familiar,No,Not sure,3,Neutral,Not sure,Yes,15210,Yes,Yes,65+,,,,,,,,
10470760566,1/16/2019,1/16/2019,Extremely familiar,No,No,2,Somewhat Approve,Not sure,Yes,15217,Yes,Yes,65+,,,,,,,,
10470750621,1/16/2019,1/16/2019,Mostly familiar,Yes,Yes,3,Somewhat Approve,No,Yes,15224,Yes,Yes,65+,,,,,,,,
10470729796,1/16/2019,1/16/2019,Extremely familiar,Yes,Yes,3,Approve,Not sure,Yes,15213,Yes,Yes,65+,,,,,,,,
10470668352,1/16/2019,1/16/2019,Somewhat familiar,No,Yes,3,Approve,No,Yes,15228,Yes,Yes,65+,,,,,,,,
10470661064,1/16/2019,1/16/2019,Somewhat familiar,No,Yes,4,Approve,No,Yes,15201,Yes,Yes,65+,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
